minutes_year,minutes_date,minutes_location,conference,district,meeting,state,members_general,members_white,members_colored,members_indian,url,notes
1829,,,Maine,Penobscot,Frankfort,,,145,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=40,
1829,,,Maine,Penobscot,Hampden,,,194,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=40,
1829,,,Maine,Penobscot,Bangor,,,200,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=40,
1829,,,Maine,Penobscot,Orrington and Bucks,,,433,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=40,
1829,,,Maine,Penobscot,Penobscot,,,287,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=40,
1829,,,Maine,Penobscot,Columbia,,,114,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=40,
1829,,,Maine,Penobscot,Dennysville,,,120,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=40,
1829,,,Maine,Penobscot,Calais,,,67,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=40,
1830,,,Pittsburg,Pittsburg,Pittsburg,,,676,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,Recapitulation for 1830 included on page 80
1830,,,Pittsburg,Pittsburg,Chartiers,,,161,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Pittsburg,Williamsport,,,360,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Pittsburg,Greenfield,,,533,9,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Pittsburg,Uniontown,,,263,12,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Pittsburg,Redstone,,,693,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Pittsburg,Connelsville,,,600,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Pittsburg,Somerset,,,381,3,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,West Wheeling,Cross Creek,,,905,3,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,West Wheeling,West Wheeling,,,555,4,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,West Wheeling,Barnesville,,,1042,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,West Wheeling,Duck Creek,,,606,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,West Wheeling,Munroe,,,546,5,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,West Wheeling,Middle Island,,,344,4,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,West Wheeling,Little Kenhawa,,,336,8,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,West Wheeling,Steubenville,,,272,3,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Monongahela,Monongahela,,,659,18,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Monongahela,Wheeling,,,181,13,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Monongahela,Short Creek,,,542,19,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Monongahela,Ohio,,,300,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Monongahela,Washington station,,,252,1,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Monongahela,Washington circuit,,,130,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Monongahela,Harrison,,,608,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Monongahela,Lewis,,,530,7,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Monongahela,Randolph,,,203,13,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Monongahela,Clarksburg station,,,114,27,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Erie,Erie,,,512,1,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Erie,North East,,,690,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Erie,Lake,,,659,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Erie,Meadville,,,448,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Erie,Youngsville,,,510,4,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Erie,Jamestown,,,500,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Erie,Franklin,,,367,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Erie,Shippensville,,,304,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Canton,Tuscarawas,,,773,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Canton,Leesburg,,,615,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Canton,Canton,,,460,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Canton,Deerfield,,,556,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Canton,Windsor,,,276,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Canton,Cleaveland,,,528,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Canton,Grand River,,,488,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Ohio,Beaver,,,163,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Ohio,Lisbon,,,575,17,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Ohio,Youngstown,,,563,1,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Ohio,Hartford,,,438,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Ohio,Mercer,,,519,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Ohio,Butler,,,390,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Pittsburg,Ohio,Newcastle,,,355,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=47,
1830,,,Ohio,Miami,Oxford,,,731,6,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Miami,Miami,,,929,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Miami,Cincinnati,,,1035,107,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Miami,White Oak,,,1805,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Miami,Straight Creek,,,845,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Miami,Milford,,,1399,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Miami,Wilmington,,,700,3,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Miami,Hamilton,,,405,2,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Lebanon,Union,,,968,4,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Lebanon,Lebanon,,,515,2,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Lebanon,Piqua,,,1043,1,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Lebanon,Bellefontaine,,,808,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Lebanon,Mad River,,,1325,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Lebanon,London,,,638,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Lebanon,Darby,,,546,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Lebanon,Greenville,,,324,27,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Lebanon,St. Mary's mission,,,84,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Scioto,Brush Creek,,,1125,5,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Scioto,Hillsborough,,,1005,2,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Scioto,Chilicothe,,,767,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Scioto,Paint Creek,,,938,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Scioto,Deer Creek,,,1388,1,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Scioto,Pickaway,,,870,3,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Scioto,Hockhocking,,,476,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Lancaster,Zanesville station,,,341,9,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Lancaster,Zanesville cir.,,,900,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Lancaster,Granville,,,741,2,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Lancaster,Muskingum,,,847,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Lancaster,Columbus,,,1090,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Lancaster,Fairfield,,,1328,2,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Lancaster,Athens,,,667,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Lancaster,Marietta,,,742,21,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Lancaster,Knox,,,685,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Lancaster,Letart Falls,,,331,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Kenhawa,Galliopolis,,,409,10,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Kenhawa,Burlington,,,450,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Kenhawa,Charlestown,,,170,32,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Kenhawa,Nicholas,,,262,1,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Kenhawa,Salt Creek,,,458,1,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Kenhawa,Logan,,,184,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Kenhawa,Kenhawa,,,327,7,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Kenhawa,Guyandotte,,,300,11,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Portland,Brunswick,,,770,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Portland,Wayne,,,754,4,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Portland,Holmes,,,390,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Portland,Mansfield,,,899,2,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Portland,Delaware,,,600,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Portland,Sandusky,,,481,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Portland,Huron,,,442,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Portland,Black River,,,316,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Portland,Sandusky city,,,26,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Detroit,Detroit City,,,75,3,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Detroit,Oakland,,,246,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Detroit,Huron,,,161,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Detroit,Monroe,,,86,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Detroit,Defiance,,,56,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Ohio,Detroit,St. Clair mission,,,49,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=49,
1830,,,Missouri,Missouri,Missouri,,,251,52,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=51,
1830,,,Missouri,Missouri,Buffalo,,,214,33,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=51,
1830,,,Missouri,Missouri,Cedar Creek,,,204,19,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=51,
1830,,,Missouri,Missouri,Boonslick,,,251,9,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=51,
1830,,,Missouri,Missouri,Fishing River,,,227,17,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=51,
1830,,,Missouri,Missouri,Lamoine,,,311,15,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=51,
1830,,,Missouri,Missouri,St. Louis,,,299,12,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=51,
1830,,,Missouri,Missouri,St. Louis City,,,110,86,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=51,
1830,,,Missouri,Cape Girardeau,Belleview,,,370,44,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=51,
1830,,,Missouri,Cape Girardeau,Saline and St. Francis,,,249,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=51,
1830,,,Missouri,Cape Girardeau,Cape Girardeau,,,328,29,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=51,
1830,,,Missouri,Cape Girardeau,New Madrid,,,264,9,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=51,
1830,,,Missouri,Arkansas,Hot Springs and Mount Prairie,,,230,23,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=51,
1830,,,Missouri,Arkansas,Arkansas,,,208,9,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=51,
1830,,,Missouri,Arkansas,White River,,,314,57,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=51,
1830,,,Missouri,Arkansas,Helena,,,142,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=51,
1830,,,Illinois,Madison,Madison station,,,244,3,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Madison,Madison cir.,,,600,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Madison,Lawrenceburg,,,851,2,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Madison,White Water,,,763,3,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Madison,Wayne,,,833,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Madison,Connersville,,,766,2,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Madison,Rushville,,,670,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Madison,Columbus,,,823,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Madison,Indianapolis,,,300,3,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Madison,Fall Creek,,,415,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Charlestown,Charlestown,,,1223,22,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Charlestown,Vernon,,,300,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Charlestown,Salem,,,765,7,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Charlestown,Bloomington,,,768,5,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Charlestown,Whitelicks,,,330,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Charlestown,Eel River,,,1093,2,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Charlestown,Crawfordsville,,,546,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Charlestown,Washington,,,349,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Charlestown,Corydon,,,1015,15,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Charlestown,Paoli,,,619,7,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Wabash,Vermillion,,,741,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Wabash,Carlisle,,,500,17,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Wabash,Vincennes,,,133,18,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Wabash,Petersburg,,,224,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Wabash,Boonville,,,350,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Wabash,Princeton,,,399,2,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Wabash,Wabash,,,587,2,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Wabash,Mount Vernon,,,626,3,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Wabash,Mount Carmel,,,333,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Wabash,Cash River,,,441,4,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Illinois,Illinois,,,872,27,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Illinois,Kaskaskia,,,608,23,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Illinois,Shoal Creek,,,781,1,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Illinois,Sangamon,,,643,3,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Illinois,Peoria,,,287,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Illinois,Apple Creek,,,789,1,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Illinois,Atlas,,,324,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Illinois,Galena,,,6,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Illinois,Illinois,Potawattomy and Mississippi,,,24,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=52,
1830,,,Kentucky,Kentucky,Lexington,,,280,394,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Kentucky,Lexington circuit,,,850,605,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Kentucky,Frankfort,,,126,100,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Kentucky,Cynthiana,,,120,90,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Kentucky,Cynthiana circuit,,,600,75,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Kentucky,Ohio,,,403,18,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Kentucky,Newport,,,523,61,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Kentucky,Port William,,,321,17,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Kentucky,Henry,,,940,140,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Augusta,Limestone,,,1003,153,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Augusta,Maysville,,,295,30,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Augusta,Hinkstone,,,726,305,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Augusta,Fleming,,,1324,154,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Augusta,Little Sandy,,,565,95,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Augusta,John's Creek,,,253,18,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Augusta,Liberty,,,248,,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Rock Castle,Mount Sterling,,,167,84,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Rock Castle,Mount Sterling circuit,,,1079,190,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Rock Castle,Madison,,,458,39,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Rock Castle,Danville cir.,,,788,274,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Rock Castle,Danville and Harrodsburg,,,268,70,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Rock Castle,Cumberland,,,408,48,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Rock Castle,Whitley,,,201,6,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Rock Castle,Somerset,,,521,24,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Ohio,Shelbyville,,,582,119,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Ohio,Shelbyville and Brick Chapel,,,283,151,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Ohio,Jefferson,,,859,332,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Ohio,Louisville,,,269,157,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Ohio,Breckenridge,,,427,60,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Ohio,Yellow Banks,,,253,40,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Ohio,Hartford,,,347,43,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=53,
1830,,,Kentucky,Green River,Greenville,,,344,40,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=54,
1830,,,Kentucky,Green River,Henderson,,,380,35,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=54,
1830,,,Kentucky,Green River,Livingston,,,356,33,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=54,
1830,,,Kentucky,Green River,Little River,,,271,49,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=54,
1830,,,Kentucky,Green River,Hopkinsville,,,84,40,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=54,
1830,,,Kentucky,Green River,Logan,,,527,105,,http://hdl.handle.net/2027/nyp.33433069134959?urlappend=%3Bseq=54,
